DSJ_NO,DSJ_BAG_NO,DSJ_HVO_NO,DSJ_UID,DSJ_CDATE 
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
CGK/DO/03389979,CGK010/24985409,CGK/HVO/11205659,TANRIFD,2026-01-05 17:12:34
MXG/DO/00137733,MXG080/24985633,MXG/HVO/00252996,DANSAN,2026-01-05 17:27:21
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
CGK/DO/03390004,CGK843/24985392,CGK/HVO/11205658,TANRIFD,2026-01-05 17:47:13
SRG/DO/01577525,SRG039/24991486,SRG/HVO/02822369,AMARMA,2026-01-06 07:53:19
PDG/DO/00089421,PDG020/24987888,PDG/HVO/00356346,TISCAPDG,2026-01-06 08:13:54
CGK/DO/03390478,CGK865/24988065,CGK/HVO/11206910,ARSYADA,2026-01-06 01:21:23
CGK/DO/03390535,CGK864/24988351,CGK/HVO/11207084,ARSYADA,2026-01-06 02:03:19
TGR/DO/00887285,TGR593/24988647,TGR/HVO/04633419,SUPPAHUR,2026-01-06 02:45:34
BDO/DO/00955742,BDO095/24988255,BDO/HVO/01419818,HADINBDO,2026-01-06 04:01:35
CLG/DO/00814563,CLG507/24990204,CLG/HVO/01106006,SATBICLG,2026-01-06 05:44:26
CGK/DO/03390712,2158260106035104,CGK/HVO/11208944,ARSYADA,2026-01-06 04:11:34
CGK/DO/03390819,2255260106040005,CGK/HVO/11209084,M NURSID,2026-01-06 04:38:54
CGK/DO/03390994,2196260106063013,CGK/HVO/11210346,ARSYADA,2026-01-06 06:58:42
SUB/DO/00409855,SUB314/24991319,SUB/HVO/01336335,DABIRIA,2026-01-06 07:59:43
SUB/DO/00409855,SUB314/24991319,SUB/HVO/01336335,DABIRIA,2026-01-06 07:59:43
SUB/DO/00409857,SUB307/24991204,SUB/HVO/01336327,UMAR F,2026-01-06 08:03:23
MES/DO/00473933,MES209/24982773,MES/HVO/01061557,ENDAMES,2026-01-05 12:57:01
MES/DO/00473933,MES209/24982773,MES/HVO/01061557,ENDAMES,2026-01-05 12:57:01
CGK/DO/03389824,CGK1251/24984083,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:19
CGK/DO/03389824,CGK1251/24984174,CGK/HVO/11205370,WARDOYO,2026-01-05 14:42:23
CGK/DO/03391153,2234260106083009,CGK/HVO/11211038,MRIAL,2026-01-06 09:12:18
BOO/DO/00466347,BOO333/24991737,BOO/HVO/01107575,IRHER,2026-01-06 09:37:05
SUB/DO/00409674,SUB564/24984692,SUB/HVO/01336102,ERGAFAH,2026-01-05 15:49:52
BOO/DO/00466269,BOO420/24989372,BOO/HVO/01107405,MDARW,2026-01-06 03:44:03
BOO/DO/00466300,BOO417/24990101,BOO/HVO/01107479,WANSYA,2026-01-06 05:22:45
CGK/DO/03391210,2073260106103849,CGK/HVO/11211794,MRIAL,2026-01-06 10:54:27
CGK/DO/03391210,2059260106092614,CGK/HVO/11211409,MRIAL,2026-01-06 10:54:27
CGK/DO/03391253,2262260106085317,CGK/HVO/11211179,MRIAL,2026-01-06 10:54:42
CGK/DO/03391253,2262260106085317,CGK/HVO/11211179,MRIAL,2026-01-06 10:54:42
PKU/DO/00163646,PKU001/24993570,PKU/HVO/00776036,DWIBROTO,2026-01-06 11:07:15
PKU/DO/00163646,PKU001/24993570,PKU/HVO/00776036,DWIBROTO,2026-01-06 11:07:15
PKU/DO/00163646,PKU001/24993570,PKU/HVO/00776036,DWIBROTO,2026-01-06 11:07:15
BDO/DO/00955978,BDO007/24994479,BDO/HVO/01420196,NAEDIBDO,2026-01-06 13:50:59
CGK/DO/03391533,2012260106142228,CGK/HVO/11212883,MRIAL,2026-01-06 15:07:50
KOE/DO/00129468,KOE001/24999473,KOE/HVO/00254276,RIDWAKOE,2026-01-06 23:09:48
KOE/DO/00129470,KOE054/24999227,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:12:30
CGK/DO/03392418,CGK843/24998488,CGK/HVO/11214160,A HAJRI,2026-01-07 00:28:26
PBL/DO/00032146,PBL005/25000873,PBL/HVO/00113591,SIPUR,2026-01-07 01:05:20
KOE/DO/00129470,KOE054/24999263,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:12:38
BDO/DO/00956251,BDO538/25001138,BDO/HVO/01420513,IRDINBDO,2026-01-07 02:05:01
BDO/DO/00956249,BDO312/25000301,BDO/HVO/01420445,IRDINBDO,2026-01-07 02:03:01
BDO/DO/00956249,BDO312/25000301,BDO/HVO/01420445,IRDINBDO,2026-01-07 02:03:01
KOE/DO/00129470,KOE054/24999372,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:12:50
KOE/DO/00129470,KOE054/24999480,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:13:01
BDO/DO/00956317,BDO014/25001430,BDO/HVO/01420555,URNIWAN,2026-01-07 05:02:42
TGL/DO/00122694,TGL170/24999594,TGL/HVO/00274786,MASQITGL,2026-01-07 05:37:26
BOO/DO/00466784,BOO423/25001203,BOO/HVO/01108286,ATO,2026-01-07 05:43:20
SRG/DO/01578291,SRG605/25002903,SRG/HVO/02823083,FABDU,2026-01-07 06:00:45
CGK/DO/03392807,2240260107043605,CGK/HVO/11217661,ARSYADA,2026-01-07 05:57:27
SUB/DO/00410072,SUB481/25003246,SUB/HVO/01336655,DEWIKA,2026-01-07 06:28:26
CLG/DO/00815034,CLG002/24999436,CLG/HVO/01106445,DIASDHAN,2026-01-07 00:53:05
CGK/DO/03392929,CGK864/25003440,CGK/HVO/11218632,ARSYADA,2026-01-07 07:00:57
CGK/DO/03392929,CGK864/25003412,CGK/HVO/11218506,ARSYADA,2026-01-07 07:00:57
MDN/DO/00032659,MDN006/25003520,MDN/HVO/00173220,RIZALMDN,2026-01-07 06:55:43
BKI/DO/00253828,BKI505/25003308,BKI/HVO/00391504,INDRAST,2026-01-07 07:18:11
BKI/DO/00253828,BKI505/25003407,BKI/HVO/00391504,INDRAST,2026-01-07 07:18:17
BKI/DO/00253828,BKI505/25003504,BKI/HVO/00391504,INDRAST,2026-01-07 07:18:24
BDO/DO/00956232,BDO363/25000840,BDO/HVO/01420487,IFAN,2026-01-07 01:42:44
TGL/DO/00122693,TGL118/25002555,TGL/HVO/00274813,MASQITGL,2026-01-07 05:35:15
SUB/DO/00410097,SUB309/25003733,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:50
KOE/DO/00129468,KOE001/24999572,KOE/HVO/00254276,RIDWAKOE,2026-01-06 23:09:54
CGK/DO/03392326,CGK843/25000003,CGK/HVO/11214969,RINALDY,2026-01-06 23:26:39
CGK/DO/03392326,CGK843/24999920,CGK/HVO/11214857,RINALDY,2026-01-06 23:26:39
CGK/DO/03392373,CGK843/25000063,CGK/HVO/11215084,RINALDY,2026-01-06 23:45:37
SUB/DO/00410097,SUB309/25003534,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:42
SUB/DO/00410097,SUB309/25003583,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:46
MGL/DO/00153309,MGL040/24997147,MGL/HVO/00508770,AGBUMGL,2026-01-06 20:04:08
BTH/DO/00042738,BTH142/24998425,BTH/HVO/00104632,NSYAH,2026-01-06 20:18:09
BTH/DO/00042738,BTH142/24998425,BTH/HVO/00104632,NSYAH,2026-01-06 20:18:09
SUB/DO/00409988,SUB283/24999521,SUB/HVO/01336562,TAUFSUB,2026-01-06 22:17:12
KOE/DO/00129470,KOE054/24999242,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:12:34
BOO/DO/00466789,BOO329/25002151,BOO/HVO/01108364,YOHAND,2026-01-07 08:56:36
BKI/DO/00253744,BKI475/24998853,BKI/HVO/00391447,FIRARDIA,2026-01-06 21:51:02
KOE/DO/00129470,KOE054/24999365,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:12:46
SUB/DO/00410058,SUB309/25002413,SUB/HVO/01336634,UMAR F,2026-01-07 05:04:49
SUB/DO/00410058,SUB309/25002489,SUB/HVO/01336634,UMAR F,2026-01-07 05:04:54
TGL/DO/00122694,TGL170/24999601,TGL/HVO/00274786,MASQITGL,2026-01-07 05:37:31
CGK/DO/03392752,2268260107044628,CGK/HVO/11217741,RINALDY,2026-01-07 05:52:32
SDA/DO/00093604,SDA006/25004600,SDA/HVO/00097543,EDO RG,2026-01-07 09:07:06
BDO/DO/00956251,BDO538/25001234,BDO/HVO/01420513,IRDINBDO,2026-01-07 02:05:04
BDO/DO/00956251,BDO538/24996949,BDO/HVO/01420297,IRDINBDO,2026-01-07 02:05:58
BDO/DO/00956251,BDO538/24996958,BDO/HVO/01420297,IRDINBDO,2026-01-07 02:06:00
CGK/DO/03392558,CGK865/25001418,CGK/HVO/11216190,ARSYADA,2026-01-07 03:08:15
SUB/DO/00410044,SUB307/25001725,SUB/HVO/01336621,AMIDWIS,2026-01-07 03:08:56
KOE/DO/00129468,KOE001/25000036,KOE/HVO/00254276,RIDWAKOE,2026-01-06 23:10:03
DPS/DO/00201436,DPS271/25000504,DPS/HVO/00509356,AGUSHR,2026-01-07 00:03:03
BDO/DO/00956185,BDO007/24998889,BDO/HVO/01420361,PIANBDO,2026-01-07 00:37:03
DPK/DO/00045181,DPK028/25003709,DPK/HVO/00050131,JULIADPK,2026-01-07 09:31:55
DPK/DO/00045181,DPK028/25003709,DPK/HVO/00050131,JULIADPK,2026-01-07 09:31:55
CLG/DO/00815071,CLG246/25001172,CLG/HVO/01106532,DIMAUL,2026-01-07 01:36:17
SUB/DO/00410058,SUB309/25002248,SUB/HVO/01336634,UMAR F,2026-01-07 05:04:33
KOE/DO/00129468,KOE001/24999648,KOE/HVO/00254276,RIDWAKOE,2026-01-06 23:09:58
KOE/DO/00129470,KOE054/24999426,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:12:55
KRW/DO/00102306,KRW177/25005203,KRW/HVO/00144408,ARIYKA,2026-01-07 09:58:30
CGK/DO/03392909,CGK864/25003083,CGK/HVO/11218106,A HAJRI,2026-01-07 06:11:46
CGK/DO/03392481,CGK864/25000848,CGK/HVO/11215703,ARSYADA,2026-01-07 02:00:47
CGK/DO/03392481,CGK864/25000897,CGK/HVO/11215703,ARSYADA,2026-01-07 02:00:47
SRG/DO/01578064,SRG673/24999340,SRG/HVO/02822875,ARDHAWP,2026-01-06 21:58:40
DPS/DO/00201466,DPS160/25001608,DPS/HVO/00509381,PUSPADPS,2026-01-07 03:12:16
PSR/DO/00030296,PSR002/25006084,PSR/HVO/00051523,MANDRIYA,2026-01-07 10:54:22
PSR/DO/00030296,PSR002/25006124,PSR/HVO/00051523,MANDRIYA,2026-01-07 10:54:28
SUB/DO/00409987,SUB576/24999547,SUB/HVO/01336563,TAUFSUB,2026-01-06 22:16:29
CGK/DO/03392520,CGK843/25001356,CGK/HVO/11216160,DONIAZ,2026-01-07 01:53:45
DPS/DO/00201463,DPS163/25000613,DPS/HVO/00509363,HBIBURH,2026-01-07 02:30:28
BDJ/DO/00087413,BDJ095/25001612,BDJ/HVO/00295649,MARSONI,2026-01-07 02:36:00
CGK/DO/03393032,CGK865/25004311,CGK/HVO/11219189,MRIAL,2026-01-07 08:54:12
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
CGK/DO/03393069,CGK1266/25004005,CGK/HVO/11219069,MRIAL,2026-01-07 08:58:03
SRG/DO/01578234,SRG743/25002072,SRG/HVO/02823032,KHUNAEFI,2026-01-07 04:04:18
BDO/DO/00956455,BDO388/25005769,BDO/HVO/01420761,YANCAH,2026-01-07 11:16:50
BDO/DO/00956455,BDO388/25006017,BDO/HVO/01420761,YANCAH,2026-01-07 11:16:50
CGK/DO/03392059,CGK1148/24998253,CGK/HVO/11214079,SUHDRA,2026-01-06 19:44:53
CGK/DO/03393298,CGK1251/25004836,CGK/HVO/11219481,FATONCGK,2026-01-07 11:24:41
BTH/DO/00042753,BTH142/25005450,BTH/HVO/00104644,DENTIA,2026-01-07 11:27:37
BOO/DO/00466731,BOO331/24998160,BOO/HVO/01108225,ADEFIABO,2026-01-06 19:49:50
MGL/DO/00153309,MGL040/24997233,MGL/HVO/00508770,AGBUMGL,2026-01-06 20:04:09
MGL/DO/00153312,MGL050/24997145,MGL/HVO/00508769,AGBUMGL,2026-01-06 20:05:41
BDO/DO/00956071,BDO364/24998074,BDO/HVO/01420309,ADEMROS,2026-01-06 20:34:17
CGK/DO/03392027,CGK010/24998130,CGK/HVO/11214050,TANRIFD,2026-01-06 19:41:20
CGK/DO/03392098,CGK864/24998536,CGK/HVO/11214174,TANRIFD,2026-01-06 20:45:17
CGK/DO/03392292,CGK1181/24997762,CGK/HVO/11213873,SALIMCGK,2026-01-06 22:40:47
SRG/DO/01578234,SRG743/25001999,SRG/HVO/02823032,KHUNAEFI,2026-01-07 04:04:14
SRG/DO/01578234,SRG743/25002042,SRG/HVO/02823032,KHUNAEFI,2026-01-07 04:04:16
BOO/DO/00466792,BOO329/25001888,BOO/HVO/01108345,SANTANA,2026-01-07 04:11:12
BKI/DO/00253744,BKI475/24998164,BKI/HVO/00391447,FIRARDIA,2026-01-06 21:50:59
BOO/DO/00466774,BOO327/25001639,BOO/HVO/01108323,ROBISYAH,2026-01-07 05:14:41
BOO/DO/00466774,BOO327/25002836,BOO/HVO/01108438,ROBISYAH,2026-01-07 05:14:41
TSM/DO/00277163,TSM181/25001446,TSM/HVO/00321664,HSANTSM,2026-01-07 05:22:34
CGK/DO/03392962,CGK606/25001667,CGK/HVO/11216490,NUGDESP,2026-01-07 06:29:55
SRG/DO/01578261,SRG032/25002584,SRG/HVO/02823061,SUTIKPBL,2026-01-07 04:42:57
TGL/DO/00122694,TGL170/24999631,TGL/HVO/00274786,MASQITGL,2026-01-07 05:37:35
CGK/DO/03392905,CGK1266/25003079,CGK/HVO/11218100,RINALDY,2026-01-07 06:17:15
CGK/DO/03392147,CGK864/24998810,CGK/HVO/11214242,TANRIFD,2026-01-06 21:11:47
CLG/DO/00814981,CLG500/24999755,CLG/HVO/01106452,ENTUSCLG,2026-01-06 22:42:00
SUB/DO/00410058,SUB309/25002298,SUB/HVO/01336634,UMAR F,2026-01-07 05:04:39
CGK/DO/03392975,CGK1266/25003398,CGK/HVO/11218497,RINALDY,2026-01-07 07:00:02
CGK/DO/03392975,CGK1266/25003398,CGK/HVO/11218497,RINALDY,2026-01-07 07:00:02
CGK/DO/03392975,CGK1266/25003398,CGK/HVO/11218497,RINALDY,2026-01-07 07:00:02
DPK/DO/00045197,DPK052/25007303,DPK/HVO/00050160,WIBUDI,2026-01-07 12:50:53
CKR/DO/00167167,CKR176/25002194,CKR/HVO/00223191,RUDISET,2026-01-07 05:48:00
KDR/DO/00114696,KDR003/25002575,KDR/HVO/00306184,MWAHYUS,2026-01-07 06:29:47
KDR/DO/00114701,KDR145/25001524,KDR/HVO/00306155,MWAHYUS,2026-01-07 06:39:23
CGK/DO/03392965,CGK1251/25002126,CGK/HVO/11216975,RYADUL,2026-01-07 06:33:34
DPK/DO/00045207,DPK022/25005993,DPK/HVO/00050150,NIRWADPK,2026-01-07 13:02:22
BDO/DO/00956334,BDO537/25001393,BDO/HVO/01420551,ARUST,2026-01-07 07:22:55
SUB/DO/00410097,SUB309/25003807,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:53
SUB/DO/00410097,SUB309/25003348,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:39
SUB/DO/00410097,SUB309/25003393,SUB/HVO/01336662,UMAR F,2026-01-07 08:13:39
SRG/DO/01578331,SRG843/25001406,SRG/HVO/02823012,AGSAN,2026-01-07 08:17:14
BDO/DO/00956352,BDO377/25000781,BDO/HVO/01420482,RDANBDO,2026-01-07 08:19:16
SRG/DO/01578342,SRG032/25004221,SRG/HVO/02823142,SUTIKPBL,2026-01-07 08:37:39
BKI/DO/00253828,BKI505/25003535,BKI/HVO/00391504,INDRAST,2026-01-07 07:18:28
CGK/DO/03393310,CGK1139/25004809,CGK/HVO/11219472,JASUDCGK,2026-01-07 11:27:18
PKU/DO/00163768,PKU116/25005884,PKU/HVO/00776141,ANGGA FI,2026-01-07 10:50:00
CGK/DO/03393249,CGK843/25005242,CGK/HVO/11219714,MRIAL,2026-01-07 11:54:19
BOO/DO/00466797,BOO331/25001941,BOO/HVO/01108351,DLESMA,2026-01-07 04:44:30
CKR/DO/00167163,CKR151/25001479,CKR/HVO/00223181,FIRD_AUS,2026-01-07 04:56:17
SUB/DO/00410058,SUB309/25002379,SUB/HVO/01336634,UMAR F,2026-01-07 05:04:44
TGR/DO/00887981,TGR129/25003903,TGR/HVO/04634575,YANUARH,2026-01-07 08:19:15
CGK/DO/03392245,CGK843/24999809,CGK/HVO/11214802,RINALDY,2026-01-06 22:58:50
DPS/DO/00201436,DPS271/25000476,DPS/HVO/00509356,AGUSHR,2026-01-07 00:02:58
BDO/DO/00956070,BDO404/24998494,BDO/HVO/01420335,ADEMROS,2026-01-06 20:31:39
MXG/DO/00137790,MXG081/24998925,MXG/HVO/00253048,NDRAMXG,2026-01-06 21:11:01
CGK/DO/03392369,2098260106224719,CGK/HVO/11214895,ARSYADA,2026-01-06 23:34:17
CGK/DO/03393089,CGK843/25004242,CGK/HVO/11219168,ARIMACGK,2026-01-07 08:56:25
BDO/DO/00956042,BDO388/24997399,BDO/HVO/01420303,YANCAH,2026-01-06 19:01:50
BDO/DO/00956251,BDO538/25001126,BDO/HVO/01420513,IRDINBDO,2026-01-07 02:04:59
BTH/DO/00042762,BTH165/25005413,BTH/HVO/00104642,ADEEKA,2026-01-07 12:15:02
PDG/DO/00089592,PDG020/25007131,PDG/HVO/00356551,BNTDER,2026-01-07 12:40:28
MGL/DO/00153308,MGL058/24998523,MGL/HVO/00508778,AGBUMGL,2026-01-06 19:58:55
BOO/DO/00466753,BOO44/25000517,BOO/HVO/01108274,DRIS,2026-01-07 00:03:38
CGK/DO/03392593,2264260107021204,CGK/HVO/11216349,ARSYADA,2026-01-07 03:09:34
CGK/DO/03392669,CGK1252/25000842,CGK/HVO/11215697,RYADUL,2026-01-07 03:22:50
BDO/DO/00956425,BDO532/25003901,BDO/HVO/01420669,RIKI R,2026-01-07 10:27:54
KOE/DO/00129470,KOE054/24999297,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:12:42
TGL/DO/00122730,TGL177/25005485,TGL/HVO/00274858,BGSSLO,2026-01-07 10:45:46
PSR/DO/00030296,PSR002/25006095,PSR/HVO/00051523,MANDRIYA,2026-01-07 10:54:25
SRG/DO/01578494,SRG494/25006825,SRG/HVO/02823301,DULAZIS,2026-01-07 11:58:31
TGR/DO/00888157,TGR129/25007192,TGR/HVO/04634794,AMIN_A,2026-01-07 13:08:57
BDO/DO/00956299,BDO388/25001311,BDO/HVO/01420536,YANCAH,2026-01-07 03:58:50
BDO/DO/00956299,BDO388/25001311,BDO/HVO/01420536,YANCAH,2026-01-07 03:58:50
SRG/DO/01578234,SRG743/25002262,SRG/HVO/02823032,KHUNAEFI,2026-01-07 04:04:23
CGK/DO/03392626,2093260107030303,CGK/HVO/11216842,RINALDY,2026-01-07 04:10:06
SRG/DO/01578471,SRG494/25006148,SRG/HVO/02823268,GUHWID,2026-01-07 11:15:16
SRG/DO/01578471,SRG494/25006148,SRG/HVO/02823268,GUHWID,2026-01-07 11:15:16
SRG/DO/01578471,SRG494/25006148,SRG/HVO/02823268,GUHWID,2026-01-07 11:15:16
SRG/DO/01578471,SRG494/25006148,SRG/HVO/02823268,GUHWID,2026-01-07 11:15:16
BOO/DO/00466742,BOO44/25000436,BOO/HVO/01108272,DIOBOO,2026-01-06 23:58:19
BOO/DO/00466742,BOO44/25000112,BOO/HVO/01108264,DIOBOO,2026-01-06 23:58:19
SOC/DO/00116545,SOC222/25005996,SOC/HVO/01427901,MIYANTO,2026-01-07 11:39:29
BTH/DO/00042735,BTH165/24997483,BTH/HVO/00104623,ARIANBTH,2026-01-06 20:12:36
SRG/DO/01578498,SRG551/25006897,SRG/HVO/02823308,DULAZIS,2026-01-07 12:10:17
KOE/DO/00129470,KOE054/25000080,KOE/HVO/00254275,IBRAHKOE,2026-01-06 23:13:07
CGK/DO/03392428,CGK1251/25000307,CGK/HVO/11215220,RYADUL,2026-01-07 00:41:45
UPG/DO/00073015,UPG002/25006856,UPG/HVO/01152340,DODOUPG,2026-01-07 12:00:47
CLG/DO/00815041,CLG269/25000776,CLG/HVO/01106510,DIASDHAN,2026-01-07 01:03:22
PWT/DO/00069640,PWT061/25000851,PWT/HVO/00083746,RYUSSAP,2026-01-07 01:04:49
BDO/DO/00956220,BDO339/25000868,BDO/HVO/01420489,IFAN,2026-01-07 01:31:16
SRG/DO/01578496,SRG494/25006878,SRG/HVO/02823307,DULAZIS,2026-01-07 12:05:57
SRG/DO/01578496,SRG494/25006878,SRG/HVO/02823307,DULAZIS,2026-01-07 12:05:57
SRG/DO/01578497,SRG494/25006921,SRG/HVO/02823309,DULAZIS,2026-01-07 12:08:50
MDN/DO/00032683,MDN006/25006474,MDN/HVO/00173250,YOGAMDN,2026-01-07 11:24:32
BDO/DO/00956070,BDO404/24992051,BDO/HVO/01420089,ADEMROS,2026-01-06 20:32:27
CBN/DO/00654705,CBN784/25001973,CBN/HVO/00655081,IRGYAM,2026-01-07 03:20:36
MDN/DO/00032743,MDN274/25011986,MDN/HVO/00173296,AFRIDIKA,2026-01-07 21:35:26
SUB/DO/00410182,SUB314/25009356,SUB/HVO/01336811,BAGUSUB,2026-01-07 16:33:52
PSR/DO/00030321,PSR048/25013674,PSR/HVO/00051552,MANDRIYA,2026-01-08 00:59:05
CXP/DO/00067781,CXP089/25010477,CXP/HVO/00099752,MUDRICXP,2026-01-07 22:06:58
CXP/DO/00067781,CXP089/25010732,CXP/HVO/00099752,MUDRICXP,2026-01-07 22:06:58
CXP/DO/00067781,CXP089/25010740,CXP/HVO/00099752,MUDRICXP,2026-01-07 22:06:58
CXP/DO/00067781,CXP089/25012149,CXP/HVO/00099752,MUDRICXP,2026-01-07 22:06:58
CGK/DO/03394148,2087260107215435,CGK/HVO/11222405,TANRIFD,2026-01-07 22:52:14
SUB/DO/00410252,SUB314/25010559,SUB/HVO/01336840,ERISKIAN,2026-01-07 22:00:30
CGK/DO/03394944,CGK1174/25013809,CGK/HVO/11223689,DEWANCGK,2026-01-08 06:32:22
CKR/DO/00167311,CKR003/25017240,CKR/HVO/00223344,DWIYANA,2026-01-08 08:59:39
BDO/DO/00956958,BDO475/25016968,BDO/HVO/01421332,NDIJUA,2026-01-08 09:00:28
CGK/DO/03394067,CGK1321/25011775,CGK/HVO/11222223,RAMADON,2026-01-07 20:57:25
CGK/DO/03394651,CGK1266/25014695,CGK/HVO/11224571,RINALDY,2026-01-08 03:46:26
BDO/DO/00956958,BDO475/25017130,BDO/HVO/01421332,NDIJUA,2026-01-08 09:00:35
PSR/DO/00030321,PSR048/25013675,PSR/HVO/00051552,MANDRIYA,2026-01-08 00:59:11
PSR/DO/00030321,PSR048/25013743,PSR/HVO/00051552,MANDRIYA,2026-01-08 00:59:27
CGK/DO/03394873,2055260108063112,CGK/HVO/11226298,RINALDY,2026-01-08 06:59:27
CGK/DO/03393519,CGK1252/25007426,CGK/HVO/11220523,MRIAL,2026-01-07 15:09:43
PDG/DO/00089645,PDG067/25010027,PDG/HVO/00356597,AFDHAPDG,2026-01-07 16:41:16
CGK/DO/03395004,CGK1147/25016384,CGK/HVO/11226475,SALIMCGK,2026-01-08 08:16:29
BDO/DO/00956931,BDO045/25016689,BDO/HVO/01421317,DOARIS,2026-01-08 08:09:18
SRG/DO/01578875,SRG035/25010954,SRG/HVO/02823628,MRIQ,2026-01-07 20:04:33
BDO/DO/00956542,BDO581/25008286,BDO/HVO/01420870,RUSMABDO,2026-01-07 14:12:29
CGK/DO/03393563,CGK1179/25008292,CGK/HVO/11220931,JASUDCGK,2026-01-07 14:47:37
CGK/DO/03393961,CGK843/25011314,CGK/HVO/11222090,TANRIFD,2026-01-07 19:58:16
CGK/DO/03393667,CGK865/25009609,CGK/HVO/11221425,TANRIFD,2026-01-07 16:20:35
CGK/DO/03394079,CGK843/25011973,CGK/HVO/11222279,TANRIFD,2026-01-07 21:31:00
CBN/DO/00654912,CBN016/25009928,CBN/HVO/00655277,JAJACBN,2026-01-07 17:38:20
CGK/DO/03393868,CGK864/25010514,CGK/HVO/11221920,TANRIFD,2026-01-07 17:54:33
CGK/DO/03393473,CGK1181/25007459,CGK/HVO/11220495,SALIMCGK,2026-01-07 13:55:58
DPS/DO/00201615,DPS163/25008559,DPS/HVO/00509495,PANDES,2026-01-07 14:50:09
CBN/DO/00654912,CBN016/25009312,CBN/HVO/00655277,JAJACBN,2026-01-07 17:38:07
CBN/DO/00654912,CBN016/25009742,CBN/HVO/00655277,JAJACBN,2026-01-07 17:38:17
SRG/DO/01578905,SRG631/25012069,SRG/HVO/02823706,YADISRG,2026-01-07 21:25:01
CGK/DO/03393473,CGK1181/25007289,CGK/HVO/11220495,SALIMCGK,2026-01-07 13:55:48
SRG/DO/01578593,SRG554/25008305,SRG/HVO/02823405,MUHAZAL,2026-01-07 14:14:40
PSR/DO/00030321,PSR048/25013681,PSR/HVO/00051552,MANDRIYA,2026-01-08 00:59:15
PSR/DO/00030321,PSR048/25013713,PSR/HVO/00051552,MANDRIYA,2026-01-08 00:59:19
PSR/DO/00030321,PSR048/25013720,PSR/HVO/00051552,MANDRIYA,2026-01-08 00:59:23
MJK/DO/00004523,MJK001/25013869,MJK/HVO/00133067,WANANT,2026-01-08 01:16:37
SUB/DO/00410329,SUB314/25015311,SUB/HVO/01336987,DABIRIA,2026-01-08 05:03:24
KDR/DO/00114748,KDR150/25008675,KDR/HVO/00306256,MPRAS,2026-01-07 19:29:19
CGK/DO/03393814,CGK864/25010331,CGK/HVO/11221862,TANRIFD,2026-01-07 17:22:13
MGL/DO/00153415,MGL058/25012026,MGL/HVO/00508894,AGBUMGL,2026-01-07 21:16:48
BOO/DO/00467291,BOO423/25014135,BOO/HVO/01109182,ATO,2026-01-08 05:06:52
BOO/DO/00467340,BOO419/25014734,BOO/HVO/01109242,JEFF_P,2026-01-08 05:44:15
TGL/DO/00122789,TGL118/25015495,TGL/HVO/00274943,MASQITGL,2026-01-08 06:00:04
CGK/DO/03394015,CGK864/25011722,CGK/HVO/11222208,TANRIFD,2026-01-07 21:04:40
CKR/DO/00167285,CKR194/25014166,CKR/HVO/00223306,RICKYBKI,2026-01-08 05:01:54
MDN/DO/00032743,MDN274/25010792,MDN/HVO/00173296,AFRIDIKA,2026-01-07 21:35:25
CGK/DO/03394162,CGK1173/25012156,CGK/HVO/11222343,WARDOYO,2026-01-07 22:28:01
CLG/DO/00815640,CLG002/25012139,CLG/HVO/01107035,DIASDHAN,2026-01-07 23:07:10
DPS/DO/00201607,DPS160/25006913,DPS/HVO/00509451,JUSAL,2026-01-07 14:37:37
